Row,Time,Temperature1(Temperature:Thermocouple),Temperature2(Temperature:Thermocouple),Temperature3(Temperature:Thermocouple),Temperature4(Temperature:Thermocouple),Temperature5(Temperature:Thermocouple),Temperature6(Temperature:Thermocouple),Temperature7(Temperature:Thermocouple),Temperature8(Temperature:Thermocouple),Temperature9(Temperature:Thermocouple),Temperature10(Temperature:Thermocouple),Temperature11(Temperature:Thermocouple),Temperature12(Temperature:Thermocouple),Temperature13(Temperature:Thermocouple),Temperature14(Temperature:Thermocouple),Temperature15(Temperature:Thermocouple),Temperature16(Temperature:Thermocouple),Temperature17(Temperature:Thermocouple),Temperature18(Temperature:Thermocouple),Temperature19(Temperature:Thermocouple),Temperature20(Temperature:Thermocouple),Temperature21(Temperature:Thermocouple),Temperature22(Temperature:Thermocouple),Temperature23(Temperature:Thermocouple),Temperature24(Temperature:Thermocouple),Temperature25(Temperature:Thermocouple),Temperature26(Temperature:Thermocouple),Temperature27(Temperature:Thermocouple),Temperature28(Temperature:Thermocouple),Temperature29(Temperature:Thermocouple),Temperature30(Temperature:Thermocouple),Temperature31(Temperature:Thermocouple),Temperature32(Temperature:Thermocouple),Temperature33(Temperature:Thermocouple),Temperature34(Temperature:Thermocouple),Temperature35(Temperature:Thermocouple),Temperature36(Temperature:Thermocouple),Temperature37(Temperature:Thermocouple),Temperature38(Temperature:Thermocouple),Temperature39(Temperature:Thermocouple),Temperature40(Temperature:Thermocouple),Temperature41(Temperature:Thermocouple),Temperature42(Temperature:Thermocouple),Temperature43(Temperature:Thermocouple),Temperature44(Temperature:Thermocouple),Temperature45(Temperature:Thermocouple),Temperature46(Temperature:Thermocouple),Temperature47(Temperature:Thermocouple),Temperature48(Temperature:Thermocouple),Temperature49(Temperature:Thermocouple),Temperature50(Temperature:Thermocouple),Temperature51(Temperature:Thermocouple),Temperature52(Temperature:Thermocouple),Temperature53(Temperature:Thermocouple),Temperature54(Temperature:Thermocouple),Temperature55(Temperature:Thermocouple),Temperature56(Temperature:Thermocouple),Temperature57(Temperature:Thermocouple),Temperature58(Temperature:Thermocouple),Temperature59(Temperature:Thermocouple),Temperature60(Temperature:Thermocouple),Temperature61(Temperature:Thermocouple),Temperature62(Temperature:Thermocouple),Temperature63(Temperature:Thermocouple),Temperature64(Temperature:Thermocouple),Temperature65(Temperature:Thermocouple),Temperature66(Temperature:Thermocouple),Temperature67(Temperature:Thermocouple),Temperature68(Temperature:Thermocouple),Temperature69(Temperature:Thermocouple),Temperature70(Temperature:Thermocouple),Temperature71(Temperature:Thermocouple),Temperature72(Temperature:Thermocouple),Temperature73(Temperature:Thermocouple),Temperature74(Temperature:Thermocouple),Temperature75(Temperature:Thermocouple),Temperature76(Temperature:Thermocouple),Temperature77(Temperature:Thermocouple),Temperature78(Temperature:Thermocouple),Temperature79(Temperature:Thermocouple),Temperature80(Temperature:Thermocouple),Temperature81(Temperature:Thermocouple),Temperature82(Temperature:Thermocouple),Temperature83(Temperature:Thermocouple),Temperature84(Temperature:Thermocouple),Temperature85(Temperature:Thermocouple),Temperature86(Temperature:Thermocouple),Temperature87(Temperature:Thermocouple),Temperature88(Temperature:Thermocouple),Temperature89(Temperature:Thermocouple),Temperature90(Temperature:Thermocouple),Temperature91(Temperature:Thermocouple),Temperature92(Temperature:Thermocouple),Temperature93(Temperature:Thermocouple),Temperature94(Temperature:Thermocouple),Temperature95(Temperature:Thermocouple),Temperature96(Temperature:Thermocouple),Temperature97(Temperature:Thermocouple),Temperature98(Temperature:Thermocouple),Temperature99(Temperature:Thermocouple),Temperature100(Temperature:Thermocouple),Temperature101(Temperature:Thermocouple),Temperature102(Temperature:Thermocouple),Temperature103(Temperature:Thermocouple),Temperature104(Temperature:Thermocouple),Temperature105(Temperature:Thermocouple),Temperature106(Temperature:Thermocouple),Temperature107(Temperature:Thermocouple),Temperature108(Temperature:Thermocouple),Temperature109(Temperature:Thermocouple),Temperature110(Temperature:Thermocouple),Temperature111(Temperature:Thermocouple),Temperature112(Temperature:Thermocouple),Temperature113(Temperature:Thermocouple),Temperature114(Temperature:Thermocouple),Temperature115(Temperature:Thermocouple),Temperature116(Temperature:Thermocouple),Temperature117(Temperature:Thermocouple),Temperature118(Temperature:Thermocouple),Temperature119(Temperature:Thermocouple),Temperature120(Temperature:Thermocouple)
558,10:58:39 AM,22.2125,22.2701,22.0421,22.2824,22.6862,22.2636,21.8683,22.4763,22.8775,22.8471,22.3589,22.3526,22.0738,22.4391,23.0188,22.1066,22.0979,22.0172,22.3578,23.9527,22.0039,21.7715,21.7422,21.878,23.956,22.5982,22.8101,22.2073,22.3827,23.0544,21.9333,22.0426,22.6935,22.9723,24.0182,22.1054,22.3672,22.3609,22.3511,23.2928,22.175,22.3306,21.8762,22.7693,23.9723,22.0707,22.2577,22.3275,21.7061,24.0713,21.9023,21.9007,22.3706,22.4172,23.729,22.0673,22.0816,22.426,22.5876,23.1559,22.0978,22.4347,22.166,22.3907,24.0876,21.6306,21.7954,21.5291,22.6569,24.1831,21.8351,22.0551,22.2118,22.1094,24.4483,21.8116,21.7001,22.0149,22.418,23.2344,21.7995,21.6002,21.9339,22.3225,24.0722,21.6531,21.9749,22.3815,22.0986,23.7024,21.3466,21.9051,21.4219,21.8022,24.049,21.4726,21.9554,21.8156,22.132,23.8226,21.7211,22.093,22.1451,22.1192,24.5461,21.7239,22.0192,22.5372,23.3946,25.6178,21.8078,21.4423,22.1401,22.5714,23.775,21.3032,21.8362,21.4954,23.0132,23.6935
559,10:58:59 AM,22.2539,22.3304,22.125,22.3502,22.6335,22.2146,21.8834,22.5026,22.8812,22.7981,22.2873,22.3752,21.9493,22.5106,23.0752,22.1179,22.0903,22.0512,22.3465,23.9977,21.9435,21.847,21.7912,21.3194,23.7306,22.5563,22.8359,22.5759,22.6911,23.0727,21.8611,22.0044,22.6742,23.0922,24.0515,22.0522,22.427,22.4923,22.2753,23.2546,22.2348,22.3791,21.9662,22.9306,23.9981,22.0966,22.3024,22.2969,21.7132,24.1609,21.9667,21.9161,22.3746,22.5682,23.7519,22.0186,21.9914,22.5921,22.7498,23.19,22.0755,22.4387,22.1776,22.4174,23.949,21.6158,21.8146,21.6048,22.6572,24.052,21.7034,22.029,22.2385,22.0607,24.4374,21.8229,21.685,21.9998,22.3162,23.2945,21.7203,21.6568,21.9867,22.3828,24.1135,21.4833,22.0088,22.2647,22.2004,23.5333,21.3202,21.8787,21.4068,22.2394,24.0565,21.4348,21.797,21.9136,22.2451,23.7662,21.8115,22.1118,22.2015,22.1681,24.7711,21.7201,22.1059,22.6275,23.1914,25.3895,21.8303,21.6459,22.0609,22.4733,23.6209,21.4239,21.9228,21.5444,22.8552,23.7197
560,10:59:19 AM,22.2984,22.4239,22.2637,22.3646,22.5085,22.3006,21.9279,22.5471,22.8805,22.9179,22.2866,22.3707,21.9976,22.5099,22.7885,22.1247,22.0783,22.0957,22.3759,23.9858,22.0597,21.7859,21.7301,21.3905,23.8952,22.4887,22.8512,22.6815,22.6876,23.0278,21.9368,22.0498,22.6857,23.0247,24.063,22.0788,22.4009,22.3606,22.2906,22.6377,22.2275,22.3077,21.5665,22.8218,23.9834,22.0441,22.2914,22.3197,21.6455,24.1536,21.9666,22.0103,22.3782,22.666,23.763,22.0297,22.078,22.5731,22.6141,23.3816,22.0264,22.4461,22.2114,22.4285,24.039,21.6496,21.7277,21.4915,22.6796,24.0594,21.8654,22.0175,22.2082,22.0832,24.471,21.7513,21.6851,21.9924,22.3842,23.2533,21.7091,21.672,21.9378,22.2812,24.2186,21.5853,22.0579,22.2535,22.1025,23.7851,21.3769,21.8977,21.3692,21.6741,23.8577,21.4463,21.8122,21.8232,22.298,23.5784,21.6759,22.0818,22.1715,22.1457,24.9625,21.8522,22.0834,22.8196,23.4774,25.3747,21.9888,21.9552,22.355,22.6205,23.745,21.137,21.8928,21.2842,22.7275,23.7236
561,10:59:39 AM,22.3289,22.4469,22.2188,22.3951,22.6331,22.301,21.9057,22.4646,22.847,22.8354,22.3661,22.3597,22.0282,22.6835,23.1162,22.0987,22.0937,22.0583,22.3914,23.9711,22.0827,21.8165,21.772,21.7833,23.5987,22.5944,22.9079,22.3467,22.6879,23.0431,21.8692,21.9106,22.6822,23.0513,24.0182,22.0941,22.3785,22.3119,22.3775,23.5522,22.2052,22.3268,21.9856,22.9725,24.0625,22.0368,22.2464,22.3501,21.6571,24.1877,21.9365,21.9576,22.416,22.6171,23.7857,22.0299,22.0479,22.5243,22.7724,23.1336,22.0341,22.4463,22.1701,22.4061,24.0166,21.5555,21.7957,21.5709,22.676,24.1384,21.8127,22.0441,22.1669,22.1247,24.3924,21.9812,21.7642,21.981,22.3727,23.2344,21.7127,21.7021,21.8661,22.2773,24.2035,21.638,22.0427,22.1026,22.0835,23.1989,21.3504,21.8975,21.437,21.8324,24.0302,21.4801,21.8498,21.7364,22.3506,23.9466,21.9171,22.142,22.2241,22.153,24.9436,21.6559,22.087,22.8307,23.5299,25.4606,21.9245,21.6912,22.4001,22.6128,23.5307,21.3899,21.9492,21.4237,22.6069,23.6295
562,10:59:59 AM,22.3741,22.5072,22.2377,22.3687,22.6407,22.2369,21.9019,22.5211,22.8771,22.9634,22.2605,22.3447,22.0923,22.3973,22.9281,22.0723,22.105,22.1601,22.38,24.0086,22.1694,21.858,21.8248,21.3531,24.0082,22.4661,22.8738,22.7681,22.6274,23.0278,21.8689,21.8123,22.7384,23.0812,23.9804,22.0977,22.3745,22.3342,22.2152,22.713,22.2878,22.3567,21.9551,23.0438,24.0096,22.0705,22.2801,22.282,21.7474,24.2099,21.9325,21.9083,22.3819,22.5566,23.8379,22.0711,22.0665,22.5202,22.6667,23.4265,21.8339,22.397,22.1359,22.4547,23.9863,21.6004,21.6596,21.5064,22.6607,24.1606,21.8049,22.0966,22.2797,22.2186,24.5046,21.7926,21.5905,21.9507,22.399,23.3019,21.6749,21.6303,21.8999,22.1793,24.1246,21.5511,21.9785,22.1176,22.1174,23.4355,21.3956,21.8937,21.5878,22.1489,23.88,21.4611,21.7554,21.9814,22.4372,23.8676,21.838,22.1119,22.2091,22.1757,24.9962,21.6296,22.1059,22.7706,23.4999,25.4008,21.8455,21.7025,21.9592,22.4847,23.8839,21.3976,21.9719,21.8538,22.5881,23.5131
563,11:00:19 AM,22.2909,22.503,22.1808,22.3909,22.5612,22.18,21.9166,22.5019,22.8542,22.9216,22.3243,22.3632,22.0316,22.3969,22.9955,22.0833,22.1235,22.1183,22.4324,23.9933,22.0597,21.884,21.8924,21.4131,23.8689,22.5751,22.9037,22.2859,22.6572,23.0238,21.7329,21.8309,22.6553,22.9756,23.9501,22.0936,22.3969,22.3491,22.3469,23.3073,22.28,22.3414,21.6682,22.9683,23.9981,22.123,22.2761,22.3232,21.7886,24.3561,21.9361,21.8817,22.4194,22.4208,23.8078,21.9578,22.0287,22.5502,22.6439,23.0768,22.0713,22.4496,22.1772,22.4621,23.9711,21.7587,21.8066,21.5704,22.6831,24.1905,21.9066,22.0587,22.1325,22.1318,24.4407,21.7889,21.6434,21.9961,22.433,23.2757,21.7429,21.5511,21.9339,22.315,24.2035,21.6229,21.9636,22.2044,22.1853,23.7887,21.4485,21.9126,21.5539,22.0133,23.9777,21.4726,21.8158,21.7402,22.1961,23.9128,21.7061,22.0893,22.1941,22.172,24.8163,21.6033,22.0344,22.8384,23.7668,25.3859,21.8154,21.6008,22.1365,22.5376,23.715,21.3599,21.9456,21.5936,22.7387,23.5395
564,11:00:39 AM,22.2423,22.4883,22.2188,22.38,22.5202,22.2407,21.9019,22.5663,22.8207,22.9258,22.3661,22.2505,22.0546,22.3408,23.0297,22.0912,22.1352,22.0847,22.3763,24.0236,21.9922,21.8429,21.7267,21.5003,23.903,22.4581,22.8733,22.4702,22.7587,23.0386,21.8609,21.9363,22.704,23.107,24.025,22.165,22.3891,22.3224,22.3843,23.0136,22.2082,22.3374,21.7886,22.8212,24.1255,22.1341,22.2796,22.2589,21.8223,24.2432,22.0232,22.0216,22.4498,22.5379,23.8268,22.0147,22.0252,22.4865,22.7798,23.2275,22.0942,22.3972,22.1436,22.421,24.099,21.6308,21.7277,21.4877,22.7135,24.2245,21.8767,22.0251,22.0649,22.1133,24.486,21.7399,21.6623,21.9998,22.418,23.2682,21.6561,21.653,21.8925,22.2547,23.9821,21.7587,22.0088,22.2006,22.1589,24.1641,21.4749,21.9239,21.4408,22.0472,23.8238,21.431,21.7442,21.7288,22.0037,23.8339,21.7437,22.0855,22.1941,22.187,24.7749,21.6485,22.0532,22.8044,23.9245,25.3671,21.8643,21.8044,22.3173,22.5036,23.6736,21.458,21.987,21.6577,22.5279,23.4191
565,11:00:59 AM,22.159,22.4691,22.2486,22.3909,22.6253,22.2931,21.8412,22.581,22.888,22.8576,22.3996,22.3292,21.9712,22.3856,23.161,22.0983,22.0745,22.0768,22.4438,24.1471,22.071,21.8425,21.7075,21.8924,24.0379,22.5337,22.9902,22.3387,22.7401,22.9974,21.9026,21.8837,22.7231,23.0433,24.0628,22.1803,22.3856,22.251,22.4825,23.4915,22.2009,22.3075,21.8757,22.8516,24.0056,22.1343,22.2836,22.2479,21.7584,24.0971,21.8417,21.893,22.5173,22.4999,23.8904,22.0106,22.0437,22.4221,22.8021,23.2009,22.1429,22.4571,22.1923,22.5111,24.1438,21.6757,21.7689,21.6006,22.717,24.228,21.6426,21.9606,21.9816,22.0753,24.482,21.7359,21.5941,22.0034,22.4253,23.2868,21.6257,21.6151,21.9073,22.3148,24.0382,21.5736,22.0086,22.2607,22.1889,23.503,21.3275,21.9049,21.4594,21.8246,24.0638,21.378,21.8458,21.7248,22.1091,24.0402,21.6872,22.0629,22.1865,22.2096,24.8724,21.5391,21.9627,22.7179,23.9808,25.1388,21.8229,21.8232,22.2796,22.4621,23.8013,21.3447,21.9342,21.5143,22.7274,23.3062
566,11:01:19 AM,22.234,22.4801,22.2784,22.4358,22.6136,22.304,21.9125,22.4714,22.7823,22.797,22.3465,22.3477,21.9407,22.664,23.1494,22.0829,22.1156,22.1066,22.5037,23.9554,22.082,21.778,21.7072,21.4958,23.9211,22.5525,22.9413,22.4667,22.7777,22.9748,21.8762,21.88,22.6779,22.9116,23.9689,22.071,22.3818,22.2699,22.3506,23.3562,22.2386,22.3037,21.6078,22.8591,24.0544,22.1305,22.2949,22.2931,21.6377,23.4207,22.0268,21.9422,22.4383,22.6771,23.868,22.007,22.059,22.5466,22.6441,23.107,22.1016,22.4045,22.1472,22.4397,23.9975,21.5778,21.686,21.6045,22.6946,24.2094,21.7446,22.0324,22.2495,21.9738,24.4183,21.8342,21.7151,21.9847,22.3803,23.2494,21.6863,21.6681,21.9339,22.2849,23.9032,21.5474,21.9749,22.2119,22.1589,23.8,21.3843,21.9013,21.486,21.7117,23.9402,21.3518,21.7894,21.7892,22.0151,23.8639,21.8002,22.0854,22.1751,22.1606,24.9024,21.622,22.0154,22.6651,24.1009,25.4082,21.8718,21.6157,22.0157,22.447,23.6209,21.3257,21.9379,21.5972,22.8326,23.622
567,11:01:39 AM,22.2532,22.4202,22.3127,22.4211,22.5838,22.3044,21.9166,22.5546,22.7036,22.7485,22.3732,22.3255,21.9071,22.4873,22.9466,22.0757,22.1122,22.0693,22.5116,24.012,22.0899,21.8199,21.6811,21.466,24.1243,22.6313,22.9034,22.6886,22.7436,22.9784,21.7326,21.8986,22.7078,23.0205,24.0175,22.1273,22.4041,22.3149,22.2411,22.558,22.2798,22.3374,22.0225,22.7911,23.9077,22.1378,22.2607,22.3117,21.6714,23.9766,21.9287,21.9158,22.4685,22.6696,23.8868,21.9241,22.0288,22.3959,22.6102,23.0769,22.1468,22.4384,22.1321,22.3983,23.7835,21.5891,21.7313,21.4687,22.7171,24.1831,21.737,21.9645,22.027,22.0378,24.4446,21.6645,21.5378,21.9772,22.4255,23.2419,21.6373,21.6266,21.8284,22.266,23.8469,21.4795,21.9786,22.3513,22.0986,23.8976,21.3655,21.8938,21.437,22.0774,24.1878,21.4008,21.631,21.5968,21.9321,23.5407,21.7097,22.0515,22.1412,22.1191,24.8911,21.5956,21.9287,22.571,23.9319,25.4157,21.7285,21.4912,22.2343,22.5675,23.8462,21.4352,21.8964,21.3821,22.6407,23.5468
568,11:01:59 AM,22.234,22.3821,22.2407,22.4245,22.591,22.3568,21.9578,22.4601,22.7146,22.7067,22.3767,22.3515,21.9218,22.4342,23.1606,22.098,22.1307,22.0463,22.4773,23.9854,21.9802,21.7893,21.6656,21.2051,24.1239,22.5671,22.8806,22.1498,22.7772,22.9555,21.8531,21.9511,22.6548,23.0277,23.9684,22.0931,22.3813,22.3372,22.3087,23.1902,22.2042,22.3183,22.1542,23.0505,23.8587,22.13,22.2605,22.3077,21.7391,24.0515,21.8002,21.8893,22.5022,22.6845,23.8303,21.8598,22.0362,22.4447,22.6326,23.3099,21.9959,22.427,22.1395,22.3717,24.0049,21.6342,21.7839,21.6044,22.6944,24.2167,21.7784,22.0021,22.2154,22.0979,24.4182,21.77,21.6848,22.0072,22.3726,23.3169,21.7202,21.6831,21.8886,22.1642,23.5726,21.5058,22.0615,22.2608,22.1098,23.6609,21.3049,21.9125,21.4708,21.9717,24.2852,21.3328,21.7629,21.9248,22.4033,23.4692,21.691,22.0667,22.1188,22.2474,24.9513,21.6146,21.8987,22.6954,23.7255,25.3747,21.7664,21.631,21.9517,22.4434,23.4369,21.2995,21.8476,21.3861,22.8253,23.6372
569,11:02:19 AM,22.2419,22.4578,22.2976,22.4361,22.6629,22.3044,21.9468,22.4718,22.7111,22.6769,22.3732,22.3142,21.9297,22.4685,23.0256,22.1097,22.1085,22.009,22.4211,24.0646,22.0899,21.8425,21.6622,21.2017,23.6284,22.5409,22.8432,22.4213,22.7963,22.9746,21.9363,21.9438,22.6325,22.9941,24.1526,22.0783,22.3439,22.2809,22.2712,22.9685,22.2308,22.2997,21.5962,22.968,24.0842,22.1001,22.3022,22.3267,21.8185,24.048,21.8796,21.897,22.4346,22.4624,23.8229,21.958,22.0213,22.4034,22.6742,23.0657,22.0451,22.3857,22.2226,22.4284,23.9825,21.4759,21.6445,21.5593,22.6833,24.1493,21.6842,21.9947,22.0384,21.9813,24.2232,21.7475,21.6019,21.9847,22.4858,23.2907,21.7844,21.7171,21.8887,22.1568,23.5201,21.5135,21.9975,22.2119,22.027,23.5258,21.2711,21.8787,21.2294,21.8739,24.3228,21.28,21.6838,21.7326,22.377,23.5708,21.721,22.0741,22.1676,22.2096,25.1011,21.7163,21.9325,22.8382,23.5524,25.6514,21.8755,21.5176,22.1853,22.5713,23.5232,21.2011,21.9228,21.4463,22.7536,23.622
570,11:02:39 AM,22.3026,22.4733,22.2904,22.4252,22.5955,22.2859,21.7849,22.4646,22.6852,22.6622,22.3171,22.2882,21.8547,22.5291,23.2291,22.0799,22.0749,21.9603,22.4102,24.0762,22.1015,21.8278,21.7796,21.6966,23.9594,22.6426,22.8883,22.8353,22.7323,22.9332,21.8533,21.8986,22.6814,23.0995,24.01,22.0821,22.2949,22.2206,22.3466,23.3146,22.2609,22.2432,21.683,22.9605,24.0579,22.1303,22.2683,22.2778,21.7959,24.1756,22.0269,22.1083,22.5063,22.5492,23.8456,21.9921,21.9837,22.5166,22.6028,23.1974,22.0264,22.3821,22.1247,22.421,23.9301,21.427,21.6145,21.5028,22.6796,24.1382,21.624,21.976,21.9706,22.0606,24.3247,21.8304,21.7038,21.9961,22.2974,23.2532,21.7844,21.6794,21.8962,22.2284,23.5765,21.4342,21.9409,22.1366,21.7931,23.1913,21.2295,21.8825,21.5615,21.8173,24.2403,21.28,21.6913,21.8684,22.4147,23.6272,21.7927,22.093,22.1677,22.1531,24.9549,21.6372,21.9778,22.8533,23.7479,25.5168,21.7173,21.6611,22.2645,22.4847,23.527,21.205,21.806,21.1708,22.3095,23.4905
571,11:02:59 AM,22.344,22.462,22.298,22.429,22.5352,22.2482,21.9698,22.5211,22.7491,22.8542,22.3208,22.3258,22.0093,22.2428,22.8453,22.0761,22.0711,21.9264,22.4177,24.0499,22.1618,21.8051,21.6852,21.1416,24.0007,22.5374,22.9902,22.5194,22.7137,22.9184,21.8083,22.0006,22.6967,23.0057,24.0252,22.0522,22.25,22.202,22.1509,22.7466,22.1783,22.2547,21.638,22.9231,24.0469,22.0589,22.3552,22.2064,21.7433,24.251,21.9287,21.9234,22.3668,22.5679,23.8079,21.9957,21.9987,22.4826,22.6139,23.0205,21.8,22.3707,22.102,22.3907,23.9337,21.5023,21.7087,21.4724,22.672,24.1456,21.7446,21.9721,21.9931,22.2036,24.3695,21.7512,21.5566,21.932,22.5348,23.2907,21.7052,21.6832,21.8246,22.1078,23.6291,21.4946,22.005,22.2082,21.993,23.6047,21.4108,21.8334,21.3502,22.1038,24.4016,21.2914,21.5442,21.5025,22.0679,23.3828,21.7099,22.0177,22.1301,22.2248,25.2624,21.6372,21.9779,22.7744,23.6916,25.371,21.8682,21.5253,22.0799,22.5828,23.929,21.2353,21.825,21.337,22.4941,23.671
572,11:03:19 AM,22.3858,22.5565,22.2945,22.3992,22.4376,22.1166,21.7249,22.465,22.7721,22.8508,22.2194,22.232,21.938,22.2206,22.7177,22.0312,22.0602,21.9908,22.403,23.9489,22.1735,21.7074,21.6365,21.1722,23.7343,22.6125,22.8996,22.681,22.7662,22.9482,21.759,21.8684,22.6739,23.0506,24.1076,22.067,22.3477,22.2923,22.1846,22.8405,22.2346,22.2771,21.9697,22.968,23.9453,22.07,22.2796,22.2476,21.7091,24.247,21.9968,21.9348,22.4347,22.6735,23.8381,21.9581,21.8405,22.5128,22.6932,23.1335,21.9623,22.3444,22.17,22.357,24.1403,21.5515,21.6673,21.4197,22.706,24.1795,21.7749,21.976,22.0649,22.2489,24.3734,21.7437,21.6321,21.9433,22.3878,23.3509,21.6675,21.653,21.8661,22.2133,23.7005,21.5437,21.9522,22.2308,22.0194,23.4619,21.3239,21.8975,21.4483,22.0246,24.3641,21.2838,21.6347,21.7628,22.3167,23.4467,21.7402,22.082,22.2018,22.225,24.4901,21.6223,21.9743,22.9025,23.4437,25.3225,21.7703,21.6952,22.2798,22.5189,23.4296,21.3714,21.8628,21.4089,22.5282,23.6035
573,11:03:39 AM,22.408,22.5373,22.3168,22.331,22.5239,22.1804,21.9585,22.4684,22.7981,22.8542,22.2869,22.2882,21.9377,22.3069,22.9244,22.0346,22.0787,22.0659,22.4667,23.9185,21.864,21.6693,21.723,21.2851,23.6362,22.56,22.8434,22.4027,22.7702,22.8996,21.8121,21.9742,22.6516,23.0282,24.0703,22.0597,22.3404,22.251,22.1471,23.3863,22.2047,22.2698,21.6342,22.8441,23.8404,22.0853,22.2195,22.2516,21.6452,24.2059,21.846,21.8369,22.4123,22.5305,23.8195,21.947,21.9085,22.3321,22.569,23.0396,21.9285,22.3634,22.106,22.3948,24.148,21.563,21.6788,21.4539,22.6384,24.0708,21.6958,21.9346,21.9972,21.9627,24.2122,21.7702,21.6096,21.9509,22.3389,23.2984,21.6525,21.6003,21.8323,22.138,23.8658,21.5136,22.0466,22.1894,22.0045,23.6199,21.358,21.8713,21.4296,22.0398,24.2405,21.3255,21.5556,21.7176,22.068,23.4017,21.7852,22.1006,22.1677,22.1946,24.8462,21.7842,22.0796,22.8834,23.5036,25.4083,21.8794,21.6497,22.2231,22.4056,23.8275,21.3749,21.9418,21.2992,22.2907,23.4642
574,11:03:59 AM,22.3131,22.4688,22.2709,22.3492,22.5458,22.304,21.9728,22.4112,22.7484,22.8196,22.3578,22.3402,21.9747,22.4832,23.0516,22.0414,22.0214,21.986,22.4246,23.8991,21.8821,21.7252,21.6619,21.4279,23.752,22.6428,22.7682,22.2859,22.5857,22.8958,21.9856,21.9893,22.6704,22.9643,24.029,22.1087,22.3328,22.2812,22.3582,23.3825,22.069,22.1945,21.5814,22.8516,23.908,22.074,22.1781,22.1687,21.6754,24.0332,21.7892,21.7499,22.3669,22.4475,23.793,21.9393,21.9423,22.3961,22.5538,22.9229,22.0641,22.3821,22.1549,22.4398,23.9338,21.5591,21.6862,21.6651,22.6721,24.157,21.6693,21.9609,22.0385,22.0455,24.3659,21.6608,21.5869,21.9245,22.452,23.3097,21.6902,21.5513,21.8096,22.1833,23.8283,21.6155,21.9976,22.2007,22.0761,23.4207,21.4222,21.8637,21.4635,22.0473,24.2555,21.3519,21.5933,21.8496,22.3395,23.6236,21.6835,22.0743,22.1828,22.2097,24.6212,21.8673,21.9892,22.6803,23.4511,25.0864,21.8606,21.382,22.1968,22.3604,23.8013,21.3599,21.8287,21.0576,22.1552,23.5996
575,11:04:19 AM,22.1405,22.477,22.2452,22.3499,22.5691,22.2105,21.8566,22.3366,22.7002,22.7714,22.2681,22.2919,22.0131,22.5291,22.9996,22.0007,22.0071,21.949,22.4177,24.0161,22.0111,21.7561,21.6626,21.3342,23.4332,22.4473,22.791,22.0564,22.6801,22.9186,21.8123,21.9443,22.6631,23.0172,23.9354,21.9507,22.2766,22.2588,22.3132,22.8372,22.0994,22.2286,21.6194,22.8481,23.8369,22.014,22.2311,22.2368,21.6455,24.1949,21.74,21.7196,22.4421,22.6131,23.7929,21.8637,21.9384,22.3771,22.7006,23.1371,22.0149,22.3933,22.166,22.4434,24.1102,21.5514,21.7124,21.5177,22.6946,24.1831,21.8313,22.0023,21.9478,22.1207,24.332,21.6044,21.4814,21.9473,22.3202,23.2496,21.5922,21.4533,21.723,22.27,23.8772,21.5363,21.8092,22.133,22.0574,23.5486,21.3619,21.8752,21.9011,22.6274,24.3306,21.3935,21.7293,21.6385,21.9135,23.6162,21.6344,22.0214,22.179,22.1305,24.8237,21.705,22.0494,22.6313,23.6465,25.2548,21.8304,21.5215,22.0346,22.5036,23.2978,21.5221,21.9154,21.7407,22.4827,23.5807
576,11:04:39 AM,21.9298,22.2513,22.1589,22.3766,22.4715,22.1053,21.8834,22.3708,22.7495,22.8132,22.2194,22.1566,21.9531,22.2959,22.8833,22.0123,22.0526,22.0662,22.4558,24.0202,22.019,21.9187,21.8176,21.6818,23.6704,22.2851,22.5272,22.0523,22.5706,22.9109,21.5857,21.9554,22.7118,22.9154,23.9539,22.0258,22.2763,22.2699,22.0981,23.4765,22.1595,22.2962,21.6908,22.814,23.9193,22.0966,22.2421,22.278,21.7471,24.1684,21.6496,21.7652,22.3821,22.5154,23.8007,21.7434,22.0366,22.3548,22.6067,23.3329,21.9323,22.2165,22.155,22.44,24.163,21.5932,21.7504,21.5143,22.676,24.371,21.7486,21.912,22.0462,22.0419,24.1184,21.4346,21.3039,21.8983,22.3202,23.3286,21.4451,21.5816,21.7683,22.2361,23.8659,21.3401,21.9148,22.1858,22.08,23.9279,21.3431,21.8488,21.656,22.1567,24.0042,21.3822,21.5255,21.7027,22.2076,23.5184,21.4308,21.8972,22.0699,22.0779,24.7151,21.6336,22.0081,22.5449,23.3308,25.1726,21.8117,21.4537,22.1177,22.4208,23.2716,21.4959,21.8401,21.5673,22.5281,23.3365
